11192	1425628332.698386000	f0:f6:1c:68:96:7c	00:26:66:55:97:d4	00:26:66:55:97:d6	0xf3cbeb	0
11205	1425628332.874006000	00:26:66:55:97:d4	f0:f6:1c:68:96:7c	00:26:66:55:97:d6	0x97ffec	0
11208	1425628332.902675000	f0:f6:1c:68:96:7c	00:26:66:55:97:d4	00:26:66:55:97:d6	0xf4cbeb	0
11215	1425628333.050710000	00:26:66:55:97:d4	f0:f6:1c:68:96:7c	00:26:66:55:97:d6	0x98ffec	0
11218	1425628333.077333000	f0:f6:1c:68:96:7c	00:26:66:55:97:d4	00:26:66:55:97:d6	0xf5cbeb	0
11220	1425628333.080916000	f0:f6:1c:68:96:7c	00:26:66:55:97:d4	00:26:66:55:97:d6	0xf6cbeb	0
11222	1425628333.151574000	00:26:66:55:97:d4	f0:f6:1c:68:96:7c	00:26:66:55:97:d6	0x99ffec	0
11228	1425628333.230420000	f0:f6:1c:68:96:7c	01:00:5e:00:00:fb	00:26:66:55:97:d6	0xf7cbeb	0
11230	1425628333.230421000	f0:f6:1c:68:96:7c	33:33:00:00:00:fb	00:26:66:55:97:d6	0xf8cbeb	0
11232	1425628333.231960000	f0:f6:1c:68:96:7c	01:00:5e:00:00:fb	00:26:66:55:97:d6	0x9affec	0
11241	1425628334.050710000	00:26:66:55:97:d4	f0:f6:1c:68:96:7c	00:26:66:55:97:d6	0x9cffec	0
11243	1425628334.050710000	00:26:66:55:97:d4	f0:f6:1c:68:96:7c	00:26:66:55:97:d6	0x9dffec	0
11245	1425628334.051222000	00:26:66:55:97:d4	f0:f6:1c:68:96:7c	00:26:66:55:97:d6	0x9effec	0
11247	1425628334.051222000	00:26:66:55:97:d4	f0:f6:1c:68:96:7c	00:26:66:55:97:d6	0x9fffec	0
11249	1425628334.051734000	00:26:66:55:97:d4	f0:f6:1c:68:96:7c	00:26:66:55:97:d6	0xa0ffec	0
11251	1425628334.052246000	00:26:66:55:97:d4	f0:f6:1c:68:96:7c	00:26:66:55:97:d6	0xa1ffec	0
11253	1425628334.052247000	00:26:66:55:97:d4	f0:f6:1c:68:96:7c	00:26:66:55:97:d6	0xa2ffec	0
11255	1425628334.052759000	00:26:66:55:97:d4	f0:f6:1c:68:96:7c	00:26:66:55:97:d6	0xa3ffec	0
11257	1425628334.052759000	00:26:66:55:97:d4	f0:f6:1c:68:96:7c	00:26:66:55:97:d6	0xa4ffec	0
11259	1425628334.053271000	00:26:66:55:97:d4	f0:f6:1c:68:96:7c	00:26:66:55:97:d6	0xa5ffec	0
11261	1425628334.076308000	f0:f6:1c:68:96:7c	00:26:66:55:97:d4	00:26:66:55:97:d6	0xf9cbeb	0
11263	1425628334.076308000	f0:f6:1c:68:96:7c	00:26:66:55:97:d4	00:26:66:55:97:d6	0xfacbeb	0
11265	1425628334.076308000	f0:f6:1c:68:96:7c	00:26:66:55:97:d4	00:26:66:55:97:d6	0xfbcbeb	0
11267	1425628334.076308000	f0:f6:1c:68:96:7c	00:26:66:55:97:d4	00:26:66:55:97:d6	0xfccbeb	0
11269	1425628334.076308000	f0:f6:1c:68:96:7c	00:26:66:55:97:d4	00:26:66:55:97:d6	0xfdcbeb	0
11271	1425628334.076820000	f0:f6:1c:68:96:7c	00:26:66:55:97:d4	00:26:66:55:97:d6	0xfecbeb	0
11273	1425628334.076820000	f0:f6:1c:68:96:7c	00:26:66:55:97:d4	00:26:66:55:97:d6	0xffcbeb	0
11275	1425628334.076820000	f0:f6:1c:68:96:7c	00:26:66:55:97:d4	00:26:66:55:97:d6	0x00cceb	0
11277	1425628334.077332000	f0:f6:1c:68:96:7c	00:26:66:55:97:d4	00:26:66:55:97:d6	0x01cceb	0
11279	1425628334.077332000	f0:f6:1c:68:96:7c	00:26:66:55:97:d4	00:26:66:55:97:d6	0x02cceb	0
